antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'rachel', 'ross'})","frozenset({'chandler', 'phoebe'})",0.6631205673758865,0.6276595744680851,0.5063829787234042,0.7636363636363636,1.2166409861325116,1.0,0.09016900558322011,1.5752864157119473,0.5285714285714284,0.6455696202531646,0.36519480519480507,0.7852080123266563
frozenset({'monica'}),"frozenset({'rachel', 'chandler'})",0.7617021276595745,0.6425531914893617,0.5815602836879432,0.7635009310986964,1.1882299258820772,1.0,0.0921261505960464,1.5114089462221474,0.6647648083623687,0.7068965517241378,0.3383657000975435,0.8342890968959265
frozenset({'phoebe'}),"frozenset({'monica', 'joey'})",0.7276595744680852,0.6319148936170212,0.5553191489361702,0.763157894736842,1.2076909445330497,1.0,0.0955002263467632,1.5541371158392432,0.6314655172413791,0.6904761904761902,0.3565561302099177,0.8209728867623605
frozenset({'phoebe'}),"frozenset({'chandler', 'ross'})",0.7276595744680852,0.6617021276595745,0.5553191489361702,0.763157894736842,1.1533254357759348,1.0,0.07382526029877767,1.4283687943262406,0.4881465517241377,0.6658163265306122,0.2999006951340613,0.8011930952783888
frozenset({'phoebe'}),"frozenset({'monica', 'ross'})",0.7276595744680852,0.6340425531914894,0.5546099290780142,0.7621832358674464,1.2021010767036906,1.0,0.09324279462803681,1.5388210673177538,0.6173273657289002,0.6871704745166959,0.35015186545174304,0.8184517969046404
"frozenset({'joey', 'ross'})","frozenset({'monica', 'rachel', 'chandler'})",0.6418439716312057,0.5815602836879432,0.48865248226950353,0.7613259668508288,1.3091092844630106,1.0,0.11538152004426339,1.753184922511164,0.6592708617741311,0.6650579150579151,0.4296095139994383,0.8007849346449266
"frozenset({'rachel', 'chandler'})","frozenset({'monica', 'joey', 'ross'})",0.6425531914893617,0.5581560283687943,0.48865248226950353,0.7604856512141279,1.3624965288588569,1.0,0.13000754489210803,1.8447494852436506,0.7443154329946784,0.6862549800796813,0.45792097626311457,0.8179810721127818
"frozenset({'rachel', 'joey'})","frozenset({'monica', 'chandler', 'phoebe'})",0.6361702127659574,0.5787234042553191,0.4836879432624113,0.7603121516164995,1.3137746737490985,1.0,0.11552135204466579,1.7576051459673432,0.6564456106052033,0.6614936954413191,0.4310439962613877,0.7980482326709948
"frozenset({'joey', 'ross'})","frozenset({'monica', 'chandler', 'phoebe'})",0.6418439716312057,0.5787234042553191,0.4879432624113475,0.7602209944751381,1.3136171595710109,1.0,0.11649313414818169,1.7569369546033928,0.6665899148054341,0.6660212971926429,0.43082761314805523,0.8016791246885495
frozenset({'monica'}),"frozenset({'chandler', 'phoebe'})",0.7617021276595745,0.6276595744680851,0.5787234042553191,0.7597765363128491,1.2104914307357257,1.0,0.1006337709370756,1.54997525977239,0.7297137605042017,0.7139107611548555,0.35482841181165203,0.840905217308967
"frozenset({'monica', 'rachel'})","frozenset({'joey', 'chandler', 'ross'})",0.6432624113475177,0.5872340425531914,0.48865248226950353,0.7596471885336273,1.2936020964159596,1.0,0.11090689603138676,1.7173335935975016,0.6362232988137936,0.6586998087954112,0.4177019516020869,0.7958863961991809
"frozenset({'chandler', 'phoebe'})","frozenset({'rachel', 'joey', 'ross'})",0.6276595744680851,0.5652482269503546,0.4765957446808511,0.7593220338983052,1.3433426195691474,1.0,0.12181228308435194,1.806363000699232,0.6864370748299321,0.6653465346534656,0.44640141565515556,0.8012419454309594
frozenset({'chandler'}),"frozenset({'monica', 'joey'})",0.7858156028368795,0.6319148936170212,0.5950354609929078,0.7572202166064982,1.1982946188722363,1.0,0.09846687792364572,1.5161275013841653,0.7726085137620475,0.7232758620689654,0.3404248659251685,0.8494294124558865
"frozenset({'rachel', 'ross'})","frozenset({'joey', 'phoebe'})",0.6631205673758865,0.6156028368794326,0.502127659574468,0.7572192513368983,1.2300450972177726,1.0,0.09390875710477337,1.5833099009591645,0.5551590841510555,0.6465753424657532,0.3684117055074291,0.7864437270509376
frozenset({'phoebe'}),"frozenset({'rachel', 'ross'})",0.7276595744680852,0.6631205673758865,0.549645390070922,0.7553606237816763,1.1390999781092659,1.0,0.06711936019314918,1.3770450114435868,0.44838709677419325,0.6534569983136593,0.2738073253308708,0.792118814564635
"frozenset({'joey', 'chandler'})","frozenset({'rachel', 'phoebe'})",0.6695035460992907,0.6170212765957447,0.5049645390070922,0.7542372881355932,1.2223845704266512,1.0,0.0918666063075298,1.5583272193690387,0.5504653517866616,0.646098003629764,0.35828625235404893,0.7863140463666471
"frozenset({'rachel', 'chandler'})","frozenset({'monica', 'phoebe', 'ross'})",0.6425531914893617,0.5546099290780142,0.48439716312056735,0.7538631346578366,1.3592672888331836,1.0,0.12803078315980077,1.8095219921763186,0.7394373562016313,0.6796019900497512,0.44736786603112993,0.8136323345923453
frozenset({'phoebe'}),"frozenset({'rachel', 'chandler'})",0.7276595744680852,0.6425531914893617,0.5482269503546099,0.7534113060428849,1.1725275292720392,1.0,0.08066696846235089,1.449566899335631,0.540285413971539,0.6669542709232096,0.3101387728580707,0.8033060945225461
"frozenset({'monica', 'rachel'})","frozenset({'chandler', 'phoebe', 'ross'})",0.6432624113475177,0.5553191489361702,0.48439716312056735,0.75303197353914,1.3560345883655012,1.0,0.1271812283084352,1.8005604103343462,0.7359910813304653,0.6782522343594837,0.4446173567626593,0.8126590263608855
"frozenset({'rachel', 'chandler'})","frozenset({'monica', 'joey', 'phoebe'})",0.6425531914893617,0.5553191489361702,0.4836879432624113,0.7527593818984547,1.3555437145297844,1.0,0.126865851818319,1.7985752279635256,0.7337836894288509,0.6772591857000991,0.4440043516376733,0.811884160936456
"frozenset({'monica', 'rachel'})","frozenset({'joey', 'chandler', 'phoebe'})",0.6432624113475177,0.5645390070921986,0.4836879432624113,0.7519294377067255,1.3319353105106568,1.0,0.12054122026055025,1.755391646966115,0.6985885274861096,0.6679725759059744,0.43032655890306665,0.8043566786523577
frozenset({'phoebe'}),"frozenset({'joey', 'ross'})",0.7276595744680852,0.6418439716312057,0.5468085106382978,0.7514619883040935,1.1707860812251623,1.0,0.07976459936622898,1.441051314142678,0.5356274319066144,0.664655172413793,0.30606218516588485,0.801697844980776
"frozenset({'monica', 'phoebe'})","frozenset({'rachel', 'joey', 'ross'})",0.6304964539007092,0.5652482269503546,0.47375886524822697,0.7514060742407199,1.3293382241899814,1.0,0.1173718625823651,1.7488431051635058,0.6704834093808544,0.656188605108055,0.4281934170952938,0.7947745553135845
"frozenset({'monica', 'joey'})","frozenset({'rachel', 'phoebe', 'ross'})",0.6319148936170212,0.549645390070922,0.47375886524822697,0.7497194163860831,1.3640056478766158,1.0,0.12642975705447418,1.7993989123175274,0.7250095185351842,0.6693386773547096,0.44425886158169636,0.8058274501285254
"frozenset({'rachel', 'joey'})","frozenset({'chandler', 'phoebe', 'ross'})",0.6361702127659574,0.5553191489361702,0.4765957446808511,0.7491638795986623,1.3490690552159819,1.0,0.1233182435491173,1.7727943262411352,0.7111789891395157,0.6666666666666667,0.43591877230321185,0.8037007137456913
frozenset({'chandler'}),"frozenset({'monica', 'ross'})",0.7858156028368795,0.6340425531914894,0.5872340425531914,0.7472924187725631,1.178615559809076,1.0,0.088993511392787,1.4481458966565346,0.7075535080142042,0.705281090289608,0.3094618419947946,0.8367334577084291
frozenset({'chandler'}),"frozenset({'joey', 'ross'})",0.7858156028368795,0.6418439716312057,0.5872340425531914,0.7472924187725631,1.1642898458224464,1.0,0.0828630350585986,1.4172745694022288,0.6588124260165719,0.6987341772151898,0.2944204167709189,0.8311047729221932
frozenset({'ross'}),"frozenset({'joey', 'chandler'})",0.7858156028368795,0.6695035460992907,0.5872340425531914,0.7472924187725631,1.1161888882090192,1.0,0.061127709873748826,1.307821681864235,0.48600313529769357,0.6764705882352939,0.23536976495560957,0.8122055314201799
frozenset({'ross'}),"frozenset({'monica', 'chandler'})",0.7858156028368795,0.6801418439716312,0.5872340425531914,0.7472924187725631,1.0987302507500667,1.0,0.052767969418037186,1.2657244174265447,0.4195380234827389,0.6682808716707022,0.20993860414482035,0.8053458965604212
"frozenset({'monica', 'ross'})","frozenset({'rachel', 'joey', 'phoebe'})",0.6340425531914894,0.5418439716312057,0.47375886524822697,0.7472035794183445,1.3790013703924944,1.0,0.13020673004376038,1.8123517228393897,0.7510096086895977,0.6747474747474748,0.4482307228790491,0.8107745645782822
"frozenset({'phoebe', 'ross'})","frozenset({'monica', 'rachel', 'joey', 'chandler'})",0.6134751773049646,0.5269503546099291,0.4581560283687943,0.7468208092485549,1.417250795478415,1.0,0.1348850661435541,1.8684380970886358,0.761680915726986,0.6715176715176714,0.4647936147533169,0.8081344961451388
frozenset({'joey'}),"frozenset({'rachel', 'chandler'})",0.7645390070921986,0.6425531914893617,0.5695035460992908,0.7448979591836734,1.1592782808487632,1.0,0.07824656707409078,1.4011914893617017,0.5835121307146389,0.6799322607959356,0.2863216715257529,0.8156057124836689
frozenset({'monica'}),"frozenset({'rachel', 'ross'})",0.7617021276595745,0.6631205673758865,0.5673758865248227,0.7448789571694601,1.1232934006512714,1.0,0.06227553945978581,1.3204690169280948,0.46060267857142917,0.6617038875103392,0.24269332549250247,0.8002469652157461
"frozenset({'rachel', 'joey'})","frozenset({'monica', 'phoebe', 'ross'})",0.6361702127659574,0.5546099290780142,0.47375886524822697,0.7447045707915274,1.342753765749429,1.0,0.12093254866455411,1.7446065223450717,0.7015968063872255,0.6607319485657766,0.42680484843320643,0.7994622598203162
frozenset({'phoebe'}),"frozenset({'rachel', 'joey'})",0.7276595744680852,0.6361702127659574,0.5418439716312057,0.7446393762183235,1.170503367299706,1.0,0.07892862532065792,1.424768556114991,0.5348699280104713,0.6591889559965487,0.2981316188456846,0.7981836791905441
"frozenset({'joey', 'phoebe'})","frozenset({'monica', 'rachel', 'chandler', 'ross'})",0.6156028368794326,0.5297872340425532,0.4581560283687943,0.7442396313364055,1.4047896655747412,1.0,0.1320175041496906,1.8384895533831698,0.7496144311288311,0.6666666666666665,0.4560752340638487,0.8045160673415628
"frozenset({'joey', 'ross'})","frozenset({'rachel', 'chandler', 'phoebe'})",0.6418439716312057,0.5482269503546099,0.4765957446808511,0.7425414364640884,1.3544416887637318,1.0,0.12471958150998447,1.754740815146258,0.7306547619047622,0.6679920477137177,0.4301152675264752,0.8059408346615398
"frozenset({'rachel', 'phoebe'})","frozenset({'monica', 'joey', 'chandler', 'ross'})",0.6170212765957447,0.5333333333333333,0.4581560283687943,0.7425287356321839,1.3922413793103448,1.0,0.12907801418439718,1.8125,0.7356381148950809,0.6618852459016393,0.4482758620689655,0.8007856444118366
"frozenset({'rachel', 'chandler'})","frozenset({'joey', 'phoebe', 'ross'})",0.6425531914893617,0.5468085106382978,0.4765957446808511,0.7417218543046358,1.3564563094287114,1.0,0.12524219103666823,1.7546644844517187,0.7351721938775514,0.6686567164179106,0.4300904766346424,0.8066585925219678
frozenset({'chandler'}),"frozenset({'monica', 'rachel'})",0.7858156028368795,0.6432624113475177,0.5815602836879432,0.740072202166065,1.1504981312614682,1.0,0.0760746441325888,1.3724487785657997,0.6107413988047158,0.6861924686192467,0.27137535796053996,0.8220757923729993
frozenset({'rachel'}),"frozenset({'monica', 'chandler'})",0.7858156028368795,0.6801418439716312,0.5815602836879432,0.740072202166065,1.0881144995350902,1.0,0.04709421055278895,1.230565405831363,0.378081085446615,0.6575781876503608,0.18736542140610096,0.7975647767868905
frozenset({'joey'}),"frozenset({'rachel', 'ross'})",0.7645390070921986,0.6631205673758865,0.5652482269503546,0.7393320964749536,1.1149286160745289,1.0,0.05826668678637892,1.292370207718129,0.43778627685144567,0.6554276315789473,0.22622790743091478,0.7958692567936265
"frozenset({'chandler', 'ross'})","frozenset({'monica', 'rachel', 'joey'})",0.6617021276595745,0.5574468085106383,0.48865248226950353,0.7384780278670954,1.3247506606776138,1.0,0.11978874302097475,1.692221834670387,0.7246305373752862,0.6689320388349513,0.4090609283535328,0.8075341793279497
frozenset({'joey'}),"frozenset({'chandler', 'phoebe'})",0.7645390070921986,0.6276595744680851,0.5645390070921986,0.7384044526901671,1.1764409924216221,1.0,0.08466877923645699,1.4233438961822853,0.6369573772476848,0.6820908311910885,0.29742910151073454,0.8189197404693773
"frozenset({'joey', 'ross'})","frozenset({'monica', 'rachel', 'phoebe'})",0.6418439716312057,0.5560283687943263,0.47375886524822697,0.738121546961326,1.3274890066523848,1.0,0.11687540868165586,1.6953347098782061,0.688800616588605,0.6542605288932418,0.41014597638253947,0.7950811816439283
"frozenset({'chandler', 'ross'})","frozenset({'monica', 'joey', 'phoebe'})",0.6617021276595745,0.5553191489361702,0.4879432624113475,0.7374062165058949,1.3278962519454813,1.0,0.12048740003017955,1.693417281806339,0.7299162644434694,0.6692607003891051,0.40947809453478756,0.8080389958646972
"frozenset({'rachel', 'ross'})","frozenset({'monica', 'joey', 'chandler'})",0.6631205673758865,0.5950354609929078,0.48865248226950353,0.7368983957219251,1.238410891499302,1.0,0.09407222976711427,1.5391944876895571,0.5714613092964629,0.6350230414746543,0.35030952358653994,0.7790570643687098
"frozenset({'monica', 'rachel'})","frozenset({'joey', 'phoebe', 'ross'})",0.6432624113475177,0.5468085106382978,0.47375886524822697,0.7364939360529218,1.3468955250773278,1.0,0.1220175041496907,1.719852221134159,0.7219646194688161,0.6613861386138614,0.4185546945768697,0.8014505996736724
frozenset({'chandler'}),"frozenset({'monica', 'phoebe'})",0.7858156028368795,0.6304964539007092,0.5787234042553191,0.7364620938628158,1.1680669880163896,1.0,0.0832694532468185,1.402088798212377,0.6717796390079207,0.6909398814563927,0.2867784114137626,0.8271736791023865
frozenset({'ross'}),"frozenset({'rachel', 'chandler'})",0.7858156028368795,0.6425531914893617,0.5780141843971631,0.7355595667870036,1.1447450211585817,1.0,0.07308586087218949,1.3517101154600246,0.590346564823467,0.6797331109257715,0.26019640708268865,0.8175590328416253
frozenset({'rachel'}),"frozenset({'chandler', 'ross'})",0.7858156028368795,0.6617021276595745,0.5780141843971631,0.7355595667870036,1.1116173517359862,1.0,0.05803832805190878,1.2792970735603806,0.4688010401007592,0.664763458401305,0.2183207320118975,0.8045429130826764
frozenset({'chandler'}),"frozenset({'rachel', 'ross'})",0.7858156028368795,0.6631205673758865,0.5780141843971631,0.7355595667870036,1.1092395606092782,1.0,0.05692369599114733,1.2739331445307773,0.4597976678990778,0.6636807817589577,0.2150294508835265,0.8036086603988494
frozenset({'monica'}),"frozenset({'joey', 'ross'})",0.7617021276595745,0.6418439716312057,0.5581560283687943,0.7327746741154562,1.1416710392296057,1.0,0.06926210955183343,1.340277262955,0.5207387910691597,0.6602348993288591,0.25388572376790736,0.8011939668919822
"frozenset({'chandler', 'ross'})","frozenset({'monica', 'rachel', 'phoebe'})",0.6617021276595745,0.5560283687943263,0.48439716312056735,0.7320471596998928,1.3165644071133276,1.0,0.11647200845027911,1.656902127659574,0.7107562824019077,0.660541586073501,0.39646404980327277,0.8016103145438238
frozenset({'monica'}),"frozenset({'rachel', 'joey'})",0.7617021276595745,0.6361702127659574,0.5574468085106383,0.7318435754189945,1.1503895667121318,1.0,0.07287460389316436,1.3567819148936173,0.5485959651035989,0.6632911392405065,0.26296187395863985,0.8040488780105006
"frozenset({'rachel', 'ross'})","frozenset({'monica', 'chandler', 'phoebe'})",0.6631205673758865,0.5787234042553191,0.48439716312056735,0.7304812834224599,1.2622286882667506,1.0,0.1006337709370756,1.5630699088145898,0.6166910688140557,0.6395131086142323,0.36023334953816244,0.7837455436720142
frozenset({'joey'}),"frozenset({'monica', 'ross'})",0.7645390070921986,0.6340425531914894,0.5581560283687943,0.7300556586270872,1.1514300656199026,1.0,0.07340576429757051,1.3556774146377129,0.5585416634772888,0.6641350210970464,0.2623613927600638,0.8051844288661163
frozenset({'monica'}),"frozenset({'rachel', 'phoebe'})",0.7617021276595745,0.6170212765957447,0.5560283687943263,0.7299813780260708,1.1830732678353562,1.0,0.08604194960012074,1.4183418928833456,0.6493713556851313,0.6758620689655173,0.2949513759569626,0.8155654016567135
"frozenset({'chandler', 'phoebe'})","frozenset({'monica', 'rachel', 'joey', 'ross'})",0.6276595744680851,0.5099290780141844,0.4581560283687943,0.7299435028248588,1.4314608330779566,1.0,0.1380941602535084,1.8146977655123298,0.8095090667846087,0.674321503131524,0.4489440506267017,0.8142068000911498
"frozenset({'joey', 'chandler'})","frozenset({'monica', 'rachel', 'ross'})",0.6695035460992907,0.5673758865248227,0.48865248226950353,0.7298728813559322,1.2864009533898304,1.0,0.10879231426990593,1.6015575024335973,0.6736453278683419,0.6530805687203791,0.3756078077243678,0.7955614406779661
frozenset({'joey'}),"frozenset({'monica', 'rachel'})",0.7645390070921986,0.6432624113475177,0.5574468085106383,0.7291280148423006,1.1334845655211068,1.0,0.06564760323927371,1.3169969882444383,0.5001456206505414,0.6555462885738116,0.24069682092970948,0.7978605895600699
frozenset({'monica'}),"frozenset({'joey', 'phoebe'})",0.7617021276595745,0.6156028368794326,0.5553191489361702,0.7290502793296089,1.1842867440722908,1.0,0.08641315829183638,1.4187029319295164,0.6530058383506656,0.6755823986194996,0.29513080047001566,0.8155620060242514
"frozenset({'joey', 'chandler'})","frozenset({'monica', 'phoebe', 'ross'})",0.6695035460992907,0.5546099290780142,0.4879432624113475,0.728813559322034,1.3141011747366595,1.0,0.11662994819174083,1.642375886524823,0.7232258708453936,0.6628131021194604,0.3911259851020189,0.8043044778707356
frozenset({'monica'}),"frozenset({'phoebe', 'ross'})",0.7617021276595745,0.6134751773049646,0.5546099290780142,0.7281191806331472,1.1868763522459391,1.0,0.08732458125848802,1.4216700670358497,0.6607371209353308,0.675885911840968,0.2966019168674082,0.8160827117038568
frozenset({'phoebe'}),"frozenset({'monica', 'joey', 'chandler'})",0.7276595744680852,0.5950354609929078,0.5290780141843971,0.7270955165692007,1.2219364462009212,1.0,0.09609476384487697,1.4839057750759872,0.6669110254691687,0.6666666666666665,0.3261027642076584,0.8081246355194036
"frozenset({'monica', 'phoebe'})","frozenset({'rachel', 'joey', 'chandler', 'ross'})",0.6304964539007092,0.524822695035461,0.4581560283687943,0.7266591676040495,1.3845803058401485,1.0,0.12725718022232285,1.7384058605492805,0.7517099172227737,0.6571719226856563,0.4247603377935967,0.7998160702885113
frozenset({'joey'}),"frozenset({'monica', 'phoebe'})",0.7645390070921986,0.6304964539007092,0.5553191489361702,0.7263450834879406,1.1520208860719867,1.0,0.07328001609576984,1.3502536362543573,0.5604333040976166,0.6613175675675674,0.2593984025297433,0.8035549939374461
"frozenset({'monica', 'joey'})","frozenset({'rachel', 'chandler', 'phoebe', 'ross'})",0.6319148936170212,0.5063829787234042,0.4581560283687943,0.7250280583613917,1.4317780984447652,1.0,0.138165082239324,1.7951541467650893,0.8192881046547005,0.6736183524504694,0.44294477340454363,0.8148949815616483
frozenset({'chandler'}),"frozenset({'rachel', 'joey'})",0.7858156028368795,0.6361702127659574,0.5695035460992908,0.7247292418772563,1.139206500609734,1.0,0.06959106684774408,1.3217160795256364,0.5705178428574964,0.668053244592346,0.2434078577912893,0.8099677424547931
frozenset({'rachel'}),"frozenset({'joey', 'chandler'})",0.7858156028368795,0.6695035460992907,0.5695035460992908,0.7247292418772563,1.0824875328886985,1.0,0.043397213419848146,1.2006231833507732,0.35577676428624494,0.6429143314651721,0.16709920825521762,0.7876824175487976
"frozenset({'monica', 'ross'})","frozenset({'rachel', 'joey', 'chandler', 'phoebe'})",0.6340425531914894,0.5049645390070922,0.4581560283687943,0.7225950782997762,1.4309818264082648,1.0,0.13798702278557418,1.78452299245024,0.8229894160846715,0.6729166666666667,0.4396261610353646,0.8149492245431466
"frozenset({'joey', 'chandler'})","frozenset({'monica', 'rachel', 'phoebe'})",0.6695035460992907,0.5560283687943263,0.4836879432624113,0.722457627118644,1.2993179263230714,1.0,0.11142497862280565,1.5996535109089922,0.6970284319031375,0.6520076481835563,0.3748646233822493,0.7961777931511587
frozenset({'rachel'}),"frozenset({'monica', 'ross'})",0.7858156028368795,0.6340425531914894,0.5673758865248227,0.7220216606498195,1.1387589949846146,1.0,0.06913535536441828,1.3164962696877591,0.568907284768212,0.6655574043261231,0.24040802619427426,0.8084381233897868
frozenset({'ross'}),"frozenset({'monica', 'rachel'})",0.7858156028368795,0.6432624113475177,0.5673758865248227,0.7220216606498195,1.1224372012307007,1.0,0.06189024696946832,1.2833287280095793,0.5092880794701986,0.6584362139917695,0.22077642448557766,0.8020251632907311
"frozenset({'chandler', 'ross'})","frozenset({'rachel', 'joey', 'phoebe'})",0.6617021276595745,0.5418439716312057,0.4765957446808511,0.7202572347266881,1.329270551000825,1.0,0.11805643579296815,1.6377761473872994,0.7322177298592392,0.6556097560975609,0.3894159457656815,0.7999191932795744
"frozenset({'rachel', 'joey'})","frozenset({'monica', 'chandler', 'phoebe', 'ross'})",0.6361702127659574,0.5219858156028369,0.4581560283687943,0.7201783723522854,1.3796895448596773,1.0,0.12608420099592577,1.7082817665508183,0.756395633045462,0.6545086119554204,0.4146164762859384,0.7989478818283167
frozenset({'ross'}),"frozenset({'rachel', 'joey'})",0.7858156028368795,0.6361702127659574,0.5652482269503546,0.7193140794223827,1.1306943723361869,1.0,0.0653357476988079,1.296216733939933,0.539664470240222,0.6597682119205298,0.22852407794456064,0.8039156796220052
frozenset({'rachel'}),"frozenset({'joey', 'ross'})",0.7858156028368795,0.6418439716312057,0.5652482269503546,0.7193140794223827,1.1206992839619443,1.0,0.060877219455761744,1.2760028277576339,0.5028376278594395,0.6554276315789473,0.2163026771991279,0.7999885314238986
"frozenset({'rachel', 'ross'})","frozenset({'joey', 'chandler', 'phoebe'})",0.6631205673758865,0.5645390070921986,0.4765957446808511,0.718716577540107,1.2731034853411443,1.0,0.10223831799205269,1.5481217808699403,0.6367794486215538,0.6345609065155807,0.35405598425334006,0.7814688415338726
"frozenset({'monica', 'chandler'})","frozenset({'rachel', 'joey', 'ross'})",0.6801418439716312,0.5652482269503546,0.48865248226950353,0.7184567257559957,1.2710464031567805,1.0,0.10420351088979424,1.5441738902022586,0.6666913390337227,0.6457357075913777,0.35240454048279607,0.7914742850862789
frozenset({'chandler'}),"frozenset({'joey', 'phoebe'})",0.7858156028368795,0.6156028368794326,0.5645390070921986,0.7184115523465704,1.1670049410238068,1.0,0.08078869272169409,1.3651027459538096,0.6681420346766948,0.6745762711864407,0.2674544073960595,0.8177311217954051
"frozenset({'monica', 'chandler'})","frozenset({'joey', 'phoebe', 'ross'})",0.6801418439716312,0.5468085106382978,0.4879432624113475,0.7174139728884253,1.3120022072278597,1.0,0.11603591368643429,1.6037292926120748,0.7434738049811789,0.6602687140115164,0.37645336740638463,0.8048807867036161
frozenset({'phoebe'}),"frozenset({'monica', 'chandler', 'ross'})",0.7276595744680852,0.5872340425531914,0.5219858156028369,0.7173489278752436,1.221572449642625,1.0,0.09467934208540818,1.4603374908290534,0.6660156250000001,0.6583184257602862,0.31522678402765214,0.8031189083820662
frozenset({'joey'}),"frozenset({'phoebe', 'ross'})",0.7645390070921986,0.6134751773049646,0.5468085106382978,0.7152133580705009,1.1658391154675216,1.0,0.07778280770584972,1.3572435142190493,0.6041285765630608,0.6578498293515357,0.2632125410631307,0.8032714189196435
"frozenset({'rachel', 'ross'})","frozenset({'monica', 'joey', 'phoebe'})",0.6631205673758865,0.5553191489361702,0.47375886524822697,0.7144385026737968,1.2865367672669905,1.0,0.10551531613097936,1.557215714399554,0.6611251181846836,0.6361904761904762,0.3578282117544714,0.7837837468669112
frozenset({'phoebe'}),"frozenset({'monica', 'rachel', 'chandler'})",0.7276595744680852,0.5815602836879432,0.5198581560283688,0.7144249512670565,1.2284624162031095,1.0,0.09668024747246118,1.4652530680415368,0.6828743178717602,0.6585804132973945,0.31752403607889784,0.8041636951457234
"frozenset({'joey', 'ross'})","frozenset({'monica', 'rachel', 'chandler', 'phoebe'})",0.6418439716312057,0.5198581560283688,0.4581560283687943,0.7138121546961326,1.3730902293609097,1.0,0.12448820481867107,1.677715709630603,0.7586518713790882,0.6512096774193549,0.40395145955915346,0.797560920458571
"frozenset({'rachel', 'chandler'})","frozenset({'monica', 'joey', 'phoebe', 'ross'})",0.6425531914893617,0.5070921985815603,0.4581560283687943,0.7130242825607064,1.4061038299448896,1.0,0.13232231779085557,1.7175941080196397,0.8079942503317117,0.6625641025641025,0.4177902710943827,0.808260393028605
"frozenset({'monica', 'rachel'})","frozenset({'joey', 'chandler', 'phoebe', 'ross'})",0.6432624113475177,0.5141843971631206,0.4581560283687943,0.7122381477398015,1.385180397673269,1.0,0.12740053317237565,1.6882557539197303,0.7794871637050761,0.6551724137931035,0.40767268366878856,0.8016363152492111
"frozenset({'monica', 'chandler'})","frozenset({'rachel', 'phoebe', 'ross'})",0.6801418439716312,0.549645390070922,0.48439716312056735,0.7122002085505734,1.2957448955565272,1.0,0.11056033398722398,1.5648190975434264,0.7135761428158672,0.6498572787821121,0.3609484945768639,0.7967452655656093
"frozenset({'joey', 'chandler'})","frozenset({'rachel', 'phoebe', 'ross'})",0.6695035460992907,0.549645390070922,0.4765957446808511,0.7118644067796611,1.2951339529797707,1.0,0.10860620693124096,1.5629954109303303,0.6895054159002661,0.6418338108882523,0.3602028559989326,0.7894805904866048
"frozenset({'monica', 'chandler'})","frozenset({'rachel', 'joey', 'phoebe'})",0.6801418439716312,0.5418439716312057,0.4836879432624113,0.711157455683003,1.312476456168893,1.0,0.11515718525225083,1.5861791740277025,0.7443348440415886,0.6551392891450527,0.3695541989365856,0.8019138063755329
frozenset({'ross'}),"frozenset({'monica', 'joey'})",0.7858156028368795,0.6319148936170212,0.5581560283687943,0.7102888086642599,1.1240260608491657,1.0,0.061587445299532195,1.2705242924371976,0.5151678349335643,0.6493399339933992,0.21292335301850968,0.7967830126374049
frozenset({'rachel'}),"frozenset({'monica', 'joey'})",0.7858156028368795,0.6319148936170212,0.5574468085106383,0.7093862815884476,1.1225978193487218,1.0,0.06087822544137622,1.2665785648209331,0.5098832212729391,0.6479802143446002,0.21047140084722774,0.7957705818716649
frozenset({'joey'}),"frozenset({'rachel', 'phoebe'})",0.7645390070921986,0.6170212765957447,0.5418439716312057,0.7087198515769945,1.1486149318661634,1.0,0.07010713746793423,1.3148123051904053,0.5495016716078976,0.6452702702702703,0.23943516800659664,0.7934403855586122
frozenset({'rachel'}),"frozenset({'monica', 'phoebe'})",0.7858156028368795,0.6304964539007092,0.5560283687943263,0.7075812274368232,1.1222604394667275,1.0,0.060574417785825674,1.2636108922160936,0.5086329233680228,0.6463314097279473,0.20861714143170962,0.7947354956081754
frozenset({'chandler'}),"frozenset({'phoebe', 'ross'})",0.7858156028368795,0.6134751773049646,0.5553191489361702,0.7066787003610108,1.1519271300682372,1.0,0.07324078265680795,1.317752318603382,0.6157756294773874,0.6579831932773107,0.24113205047527547,0.8059405062498695
frozenset({'ross'}),"frozenset({'chandler', 'phoebe'})",0.7858156028368795,0.6276595744680851,0.5553191489361702,0.7066787003610108,1.1258948785412715,1.0,0.06209446204919267,1.269394435351882,0.5220623683743115,0.6471074380165289,0.21222279525528615,0.7957122315364376
frozenset({'phoebe'}),"frozenset({'joey', 'chandler', 'ross'})",0.7276595744680852,0.5872340425531914,0.5141843971631206,0.7066276803118908,1.2033152527050315,1.0,0.08687792364569191,1.4069696755495866,0.6204094827586211,0.6421612046058459,0.2892526275597356,0.7911157725230953
frozenset({'ross'}),"frozenset({'monica', 'phoebe'})",0.7858156028368795,0.6304964539007092,0.5546099290780142,0.7057761732851986,1.1193975301823735,1.0,0.059155978069513615,1.255858678153418,0.49799292017411645,0.6436213991769548,0.2037320620578312,0.7927081091397872
